timestamp,x,y,z,rx,ry,rz
1784708130313,17.2918282,6.87927961,102.645912,2.76103616,54.8199272,84.3047714
1784708130357,16.798542,6.78112936,102.238556,2.41681838,54.9565086,83.9029846
1784708130400,16.6495876,6.73589087,102.054474,2.33487034,54.9927711,83.8304062
1784708130443,16.7006016,6.87944794,101.904137,2.33773088,55.0250549,83.6913681
1784708130486,16.8672962,7.05207634,101.669075,2.24325323,55.2771111,83.4511032
1784708130529,17.1445656,7.0041995,101.390976,2.05063462,55.4795265,83.1465454
1784708130572,17.6201305,6.82051754,101.026039,1.87900352,55.594986,82.9456711
1784708130615,18.2392902,6.53845596,100.681137,1.72068906,55.6396675,82.7660599
1784708130658,19.0207005,6.16395092,100.818527,1.4052093,55.3943787,82.7332306
1784708130703,19.8184052,5.73997498,100.307297,1.19696021,55.3917656,82.492897
1784708130748,20.6773739,5.45871973,99.5843506,1.25545967,55.5320549,82.3576431
1784708130791,21.3866768,5.34882975,99.1629868,1.26091886,55.5779877,82.3510056
1784708130835,21.7837048,5.24300814,98.8312759,1.09464967,55.6938477,82.2057419
1784708130879,22.0021992,5.00634909,98.1851425,0.777283907,55.9743118,81.823616
1784708130922,22.3888874,4.62711287,98.3820877,0.387995631,55.8794174,81.3936768
1784708130966,22.7396908,4.27275658,97.9850235,0.259658396,55.9444885,81.1960907
1784708131011,23.0596523,4.0304184,97.7316513,0.280909002,55.9454536,81.1878738
1784708131055,23.1130676,3.94124413,97.2889786,0.571044803,56.0181808,81.5330505
1784708131099,23.0556259,3.81375265,97.1665802,0.590859115,56.0660706,81.5412216
1784708131143,22.9449883,3.55435395,97.2753983,0.50608325,55.9687004,81.5714035
1784708131188,22.8157635,3.19947171,97.1387482,0.483030051,55.9440994,81.581955
1784708131233,22.7697792,2.8448391,96.9708481,0.606759369,55.8630486,81.7053375
1784708131278,22.7753983,2.62128305,96.4933472,0.789405823,56.0003891,81.7215958
1784708131321,22.9950275,2.23816681,96.2828445,0.843470156,56.0456963,81.8973923
1784708131366,23.1605816,1.54486012,95.8401337,0.994105935,56.2556992,81.9500504
1784708131411,23.3674889,0.551651537,95.27314,0.900578558,56.4075851,81.731842
1784708131456,23.8738632,-0.462259442,94.6669083,0.713805497,56.460289,81.4676819
1784708131503,24.8384476,-1.28154957,94.0899429,0.621043801,56.4922676,81.2910614
1784708131548,25.9912434,-1.78960538,93.3931503,0.684275627,56.5934944,81.1758881
1784708131591,27.2486,-2.06518841,93.1128235,0.640671313,56.5964165,81.0785828
1784708131635,28.470911,-2.25350642,93.1060791,0.467108488,56.4987526,80.8222351
1784708131679,23.4371376,-1.66459286,81.8341827,6.64540768,59.7709045,86.0478439
1784708131725,30.784277,-2.20476604,93.2094803,-0.233419448,56.2020264,80.0183105
1784708131769,31.8450699,-2.13193059,93.1407013,-0.575584412,56.0353584,79.7402191
1784708131813,32.7261429,-2.02994537,92.8734131,-0.702598751,55.9966469,79.694519
1784708131856,33.4021187,-1.9425168,92.4176941,-0.725022078,56.0542374,79.7046814
1784708131900,33.6870804,-1.97408104,91.7548141,-0.521649182,56.1754913,79.8435364
1784708131944,33.5072746,-2.08667397,91.1013641,-0.271794349,56.2487564,79.9985046
1784708131988,32.8868027,-2.23305416,90.4348984,-0.12660636,56.2880249,80.1796188
1784708132033,31.8089943,-2.27883959,89.5795441,0.196608499,56.3793755,80.4677658
1784708132078,30.4337006,-2.15911078,88.7371979,0.491251558,56.4955864,80.7579727
1784708132124,28.8521347,-1.92275417,88.2633438,0.874108851,56.5053291,81.0925446
1784708132169,21.6464195,-1.0845257,77.692627,6.3161459,59.7164268,86.0618286
1784708132214,25.0093307,-0.901421309,86.9168625,1.38039577,56.8877029,81.6387711
1784708132259,25.0093307,-0.901421309,86.9168625,1.38039577,56.8877029,81.6387711
1784708132313,25.0093307,-0.901421309,86.9168625,1.38039577,56.8877029,81.6387711
1784708132363,19.8411102,1.4930228,86.631073,1.63940096,56.6285782,82.2924347
1784708132409,18.1859512,2.03466439,86.2501221,1.86219466,56.8148575,82.4705048
1784708132454,16.7135506,2.51852846,86.5426788,1.8283627,56.6530914,82.6430817
1784708132499,15.2555819,2.97555494,86.5423203,1.69673884,56.6402702,82.6001282
1784708132544,13.9601498,3.43763781,86.4547958,1.53587067,56.656353,82.5305023
1784708132589,12.8436413,3.90716147,86.3910675,1.40908349,56.6847649,82.5131683
1784708132634,11.7590075,4.31069565,86.3294678,1.3497957,56.7216988,82.5732422
1784708132679,10.5286798,4.67867088,86.3251266,1.38483489,56.7500076,82.6718369
1784708132725,10.5286798,4.67867088,86.3251266,1.38483489,56.7500076,82.6718369
1784708132774,7.72597933,5.52112198,86.4090958,0.926859319,56.8507462,82.3352814
1784708132819,6.53680134,5.806036,86.364975,0.624860525,56.8981476,82.1137466
1784708132864,5.5721755,6.03854561,86.0763626,0.534194052,57.0768738,81.9873047
1784708132908,4.75870991,6.19970322,86.3795547,0.515350044,57.1693611,81.940361
1784708132952,3.77486539,6.32873869,86.2918777,0.757353485,57.1698227,82.4035721
1784708132995,2.7214036,6.49747467,86.486824,0.736659527,57.152317,82.5181274
1784708133039,1.60606706,6.71308565,86.6745453,0.675201118,57.1093178,82.5872803
1784708133083,0.566825986,6.93494511,86.880661,0.513544977,57.0570564,82.546875
1784708133127,-0.42740798,7.23676491,87.3443222,0.405326396,56.9574089,82.3952179
1784708133171,-1.38266122,7.5782032,87.3865356,0.488782942,56.8907661,82.6822128
1784708133215,-2.2249763,7.83821964,86.3234711,0.0582990833,57.2886009,82.250824
1784708133259,-3.22008348,8.24066734,87.7538681,0.363124371,56.9111404,82.5490189
1784708133303,-3.89686346,8.43468571,87.9072037,0.254405946,56.8311806,82.4578552
1784708133347,-4.42659473,8.67380428,88.02771,0.162762091,56.8053932,82.3862915
1784708133391,-4.79697227,8.79721546,87.7334061,-0.0225362685,57.0188866,82.1757278
1784708133434,-5.08568954,8.9104166,87.7263641,-0.108112052,57.0404816,82.1820831
1784708133478,-5.3558383,8.9875555,87.6874771,-0.154177055,57.0544701,82.2406006
1784708133521,-5.59618473,9.08408546,87.6497574,-0.174803957,57.0775604,82.3009109
1784708133565,-5.8413434,9.33206654,87.88591,-0.114825569,56.8663101,82.5303955
1784708133609,-6.12001705,9.69911575,87.669838,-0.0613059215,57.0219727,82.4970093
1784708133653,-6.58830214,10.2603312,87.9859619,0.0400805995,56.821701,82.7376022
1784708133696,-7.06902075,10.904294,88.0554962,-0.0350294821,56.8089943,82.6621552
1784708133740,-7.41807938,11.4384909,87.7558975,-0.0449130945,56.9985504,82.6004791
1784708133784,-7.7783823,12.1677456,87.7864838,0.0417629369,56.9710274,82.7446213
1784708133827,-8.11338806,12.8344908,87.867485,0.154233292,56.8904533,83.0671234
1784708133871,-8.42545795,13.3286552,87.4604416,0.305654705,57.142086,83.1443558
1784708133914,-8.83379459,13.7021732,87.228653,0.431396246,57.2986641,83.2832184
1784708133958,-9.35064602,14.003046,87.1191025,0.576812685,57.2755241,83.4391632
1784708134001,-9.91041851,14.4774332,87.2590942,0.836495757,57.08395,83.8311768
1784708134047,-10.4591656,15.0278006,87.2411041,1.05521309,57.0300903,84.1136246
1784708134091,-11.015974,15.5577269,86.9968719,0.909188211,57.2785378,84.0235214
1784708134135,-11.6531906,16.1497364,87.1491165,1.21829998,57.0594826,84.442482
1784708134180,-12.2558537,16.6087837,87.0078735,1.34931564,57.0822906,84.6202545
1784708134225,-12.880785,16.9417706,86.8424377,1.355955,57.1133232,84.6783142
1784708134270,-13.4862709,17.1111202,86.5667877,1.32657003,57.2057037,84.7235718
1784708134315,-14.0806627,17.1351089,86.3097,1.43056011,57.25494,84.8889847
1784708134359,-14.7030544,17.1399651,85.9471664,1.5917803,57.2951088,85.1236267
1784708134405,-15.341917,17.1823635,85.6236191,1.68455613,57.3394241,85.2884445
1784708134450,-15.9766827,17.2555637,85.298996,1.80120087,57.3545532,85.4672546
1784708134494,-16.7237968,17.3399811,85.0828476,2.13376379,57.3684959,85.8435059
1784708134540,-17.6756763,17.4808311,85.001152,2.38564205,57.3285866,86.1278458
1784708134585,-18.7296047,17.7889271,84.9804611,2.52657938,57.2220802,86.3402634
1784708134630,-19.7357273,18.2444401,84.8848724,2.3893075,57.3267632,86.2907944
1784708134674,-20.7101593,18.7522793,84.9767456,2.35580683,57.2819138,86.3643112
1784708134718,-21.5117798,19.3151207,85.1494141,2.39547896,57.2368622,86.4588089
1784708134762,-22.1846123,19.8156967,85.3395615,2.47072196,57.2649765,86.5368958
1784708134805,-22.7619877,20.2920322,85.6484985,2.64673519,57.2141914,86.6812973
1784708134849,-23.2180653,20.767065,85.9884338,2.77834249,57.1648674,86.7833328
1784708134893,-23.5823154,21.3624744,86.3734055,2.87410855,57.0616341,86.8642197
1784708134937,-23.8016758,21.890173,86.6994705,2.88058138,57.0402336,86.9266205
1784708134981,-23.9666862,22.4000359,87.0079803,2.9591558,56.9258308,87.0774002
1784708135025,-24.0979881,22.9524345,87.2465668,2.97052455,56.8668442,87.157402
1784708135069,-24.24613,23.4093609,87.3721085,2.97622418,56.8885765,87.1626892
1784708135112,-24.3984985,23.7477818,87.3468857,2.76240611,56.9266853,86.9980011
1784708135156,-24.4643803,24.0767441,87.2607193,2.54305077,56.9401588,86.7742233
1784708135200,-24.4715881,24.4163322,87.0886078,2.46477532,56.9880409,86.6866837
1784708135244,-24.5329247,24.6643333,86.7652588,2.50310135,57.1245651,86.747467
1784708135288,-24.7283688,24.7179413,86.4811249,2.59573555,57.2577438,86.920105
1784708135331,-25.1511154,24.8840218,86.2657166,2.86764097,57.1900902,87.2058945
1784708135375,-25.8181458,25.3266964,86.107811,3.09002113,57.0880089,87.3875732
1784708135419,-26.6441727,26.0907555,86.0132446,3.03224492,56.9421997,87.3331146
1784708135463,-27.4831581,27.0238209,85.9629822,2.89485693,56.811985,87.3168259
1784708135506,-28.2874069,27.9087029,85.8059311,2.83160615,56.8037453,87.4207382
1784708135550,-29.1618004,28.5622444,85.544838,2.95429516,56.8540916,87.6490097
1784708135594,-30.1471691,28.9666309,85.0542984,3.18959808,56.9417725,87.9638062
1784708135637,-31.2969456,29.0733452,84.3910522,3.46049404,57.1206169,88.3068619
1784708135681,-32.6380768,28.9736938,83.6080627,3.7907474,57.2246666,88.7253494
1784708135725,-34.3286858,29.0337429,83.3049469,4.43207502,57.054985,89.1986542
1784708135771,-35.7942963,28.9102898,82.4107132,4.61235428,57.139679,89.4848251
1784708135817,-37.1949654,28.8172951,81.5974808,4.63674068,57.1759834,89.7382126
1784708135863,-38.334877,28.6698685,80.3214264,4.45622206,57.4019699,89.9235229
1784708135907,-39.6338425,28.7778797,79.614975,4.53474903,57.4187965,90.1370621
1784708135951,-40.9971123,29.0343208,79.298027,5.02698326,57.184803,90.4701462
1784708135997,-42.9635849,29.9057846,80.3442612,4.19241762,56.3870544,91.324234
1784708136043,-43.1302452,29.1014862,78.0550461,3.85179663,57.6330643,90.6906052
1784708136089,-44.1112709,29.1264381,77.1554184,4.24667931,57.6389122,90.8887482
1784708136135,-45.3357162,29.8381767,76.6847305,4.94501972,57.0250664,91.4260635
1784708136180,-46.1300316,29.5857391,75.7146835,3.89832425,57.9114723,91.1012039
1784708136226,-46.986187,29.689642,74.4869919,5.56766558,57.7646141,91.4626236
1784708136273,-47.7507668,29.3560925,73.3804474,5.47683573,58.135788,91.5170364
1784708136317,-48.5456924,29.2025776,72.5633087,5.78714752,58.0809517,91.8452225
1784708136361,-49.0981522,29.0377312,71.5233154,5.85987425,58.3078156,91.9913635
1784708136405,-49.8937569,29.1772633,71.2666473,5.48897743,58.2028542,92.0755234
1784708136449,-50.5371056,29.1372814,70.5850067,5.54512358,58.3476982,92.1584473
1784708136493,-51.110405,28.9520836,69.9306259,5.62132549,58.4292183,92.311821
